id,add_all_num,add_under_18_num,add_under_30_num,add_under_setage_num,view_all_num,view_under_18_num,view_under_30_num,view_under_setage_num,msg_all_num,msg_under_18_num,msg_under_30_num,msg_under_setage_num,gift_all_num,gift_under_18_num,gift_under_30_num,gift_under_setage_num
2483,114,8,48,30,1234,46,554,274,78,4,24,30,76,1,27,24
2484,116,2,31,38,673,27,187,246,121,4,18,42,26,4,7,15
2485,169,2,112,5,995,17,595,94,120,1,73,4,73,1,46,3
2486,141,9,38,53,2924,152,947,965,170,5,33,72,136,3,24,65
2487,15,1,3,5,1766,51,929,243,13,1,4,3,35,1,9,13
2488,175,11,91,20,3907,154,1884,458,233,11,115,29,1182,52,677,112
2489,178,9,98,21,3384,106,1715,643,375,15,179,93,323,14,167,71
2490,25,4,6,8,430,33,152,101,28,4,6,9,20,3,4,5
2491,81,2,52,2,1496,29,913,96,111,2,73,2,164,2,101,9
2492,4,0,2,0,310,17,166,42,20,2,14,1,23,0,13,2
2493,17,0,6,3,2454,143,1021,573,87,9,41,17,43,4,21,6
2494,14,1,9,2,279,9,158,35,36,1,23,5,37,0,24,1
2495,23,1,11,6,2527,60,1258,322,65,2,29,10,82,3,47,11
2496,54,3,34,5,592,29,352,60,107,9,73,11,39,4,24,2
2497,13,0,8,2,40,0,22,3,46,2,26,4,47,1,29,3
2498,81,3,30,21,6233,220,4307,423,91,2,70,2,28,0,24,1
2499,32,1,24,3,444,12,236,50,39,0,26,1,48,0,27,7
2500,143,3,99,12,2897,63,1598,367,139,1,82,13,104,1,63,8
2501,61,4,23,19,2204,87,1031,567,191,10,69,71,993,30,693,93
2502,3,0,2,1,2003,55,1284,178,55,0,35,3,143,4,99,14
2503,106,1,64,7,3921,109,1955,693,332,7,186,55,239,9,139,53
2504,1,0,0,0,718,20,398,108,9,0,6,1,205,4,131,9
2505,170,1,117,12,5705,134,3675,456,237,4,163,20,11,0,7,0
2506,9,0,5,0,420,1,255,21,24,0,13,1,140,2,99,10
2507,63,0,39,2,2978,57,1703,289,148,0,81,11,108,0,58,7
2508,99,3,46,11,912,21,531,82,72,3,39,10,68,1,40,5
2509,128,1,60,15,3362,56,1905,303,160,4,83,14,172,0,90,16
2510,62,0,43,3,3275,52,1999,215,100,1,72,2,74,0,49,2
2511,7,0,5,0,1685,45,999,208,18,0,12,1,12,0,9,0
2512,39,4,23,5,3076,78,1731,385,52,3,23,7,312,7,197,36
2513,23,0,11,2,994,20,500,100,67,2,32,9,50,0,23,4
2514,136,11,80,18,1231,62,662,206,146,12,73,28,81,6,45,13
2515,56,0,34,6,1866,60,845,365,74,4,21,18,54,0,30,3
2516,77,3,35,9,2305,41,1130,201,103,3,52,10,287,8,151,22
2517,13,0,7,0,989,20,582,76,72,0,38,2,91,0,59,3
2518,30,1,12,5,1259,43,579,218,22,0,6,3,94,5,30,22
2519,8,0,1,0,60,2,21,12,15,1,6,0,8,0,2,0
2520,56,1,41,0,894,21,584,55,58,1,39,0,67,1,41,1
2521,39,3,23,4,3453,256,1642,678,100,14,56,14,153,19,96,22
2522,30,1,15,5,1630,20,946,138,112,2,53,17,133,1,64,29
2523,192,6,109,24,1955,58,1067,253,167,6,88,15,292,6,166,22
2524,114,3,58,9,1804,40,989,178,163,1,71,15,91,0,46,9
2525,115,4,89,1,3474,131,2288,301,208,5,161,4,157,4,122,4
2526,56,1,41,4,5212,217,3247,597,115,3,70,7,528,24,363,40
2527,402,25,191,79,6038,306,3185,1005,401,34,157,115,65,5,31,12
2528,95,3,65,7,2307,73,1496,193,82,4,65,9,46,3,31,7
2529,32,0,24,2,2506,55,1409,167,55,0,35,0,52,1,37,1
2530,34,2,21,5,1260,53,754,92,60,3,40,3,23,0,18,1
2531,1,0,1,0,670,12,346,36,21,0,11,1,69,0,35,2
2532,188,11,86,42,433,21,155,121,103,5,32,35,70,4,19,24
2533,132,4,90,6,7604,210,4379,855,233,4,134,22,172,3,105,22
2534,9,0,6,0,856,27,497,87,73,3,48,5,71,4,47,7
2535,123,4,82,11,5834,169,3526,674,297,9,181,37,143,7,87,22
2536,108,1,68,10,6500,175,3817,772,135,3,72,18,112,1,56,15
2537,77,1,50,4,2269,46,1375,210,151,2,95,12,159,3,83,16
2538,26,0,13,0,2143,39,1269,158,107,4,65,1,150,6,93,5
2539,159,4,119,10,6108,189,3398,793,220,6,150,14,203,3,126,16
2540,114,4,47,19,1683,36,960,151,81,2,48,7,687,21,456,61
2541,5,0,1,0,873,15,563,35,10,0,6,0,10,0,5,0
2542,105,1,58,15,3660,131,1765,597,203,11,93,49,816,22,530,77
2543,55,0,34,4,4782,135,2752,487,169,3,88,21,158,1,102,8
2544,105,4,75,8,3495,96,2305,272,179,3,133,8,81,2,61,5
2545,91,1,64,5,10571,352,6919,949,133,4,94,9,98,1,64,3
2546,13,0,11,1,1519,28,906,96,78,0,45,2,52,2,32,3
2547,48,0,25,6,2408,84,1286,332,105,3,53,18,58,1,32,11
2548,39,1,14,13,1323,50,610,259,74,2,30,17,30,0,12,7
2549,9,0,4,1,437,14,247,60,39,0,18,7,25,0,13,4
2550,213,8,127,11,5002,179,3209,362,465,14,298,27,279,9,188,24
2551,134,5,86,8,2607,86,1535,276,214,5,133,15,97,0,63,9
2552,98,6,65,10,1878,104,1036,244,37,4,25,2,180,12,119,21
2553,10,0,6,1,514,15,320,23,18,0,9,1,16,1,8,2
2554,40,1,26,2,3077,110,2047,250,38,2,27,1,14,0,6,0
2555,9,1,7,1,458,12,292,38,62,3,47,4,362,16,239,37
2556,181,13,87,49,2777,113,1362,517,137,8,55,41,127,4,48,33
2557,27,1,19,1,1649,19,1000,82,59,1,37,3,131,2,75,3
2558,30,0,19,4,4012,121,2205,396,55,1,33,6,323,4,216,13
2559,138,4,94,9,3925,44,2672,109,194,6,144,8,133,1,95,5
2560,110,2,80,4,1909,40,1289,96,110,1,79,3,45,0,34,0
2561,54,1,38,5,1206,25,643,110,46,0,24,3,24,0,10,1
2562,1,0,1,0,941,22,581,79,23,0,12,3,27,0,16,1
2563,393,6,226,44,7236,213,3524,1253,273,14,118,64,142,5,62,29
2564,76,4,24,21,302,28,101,85,81,14,22,35,17,5,7,7
2565,116,5,66,13,4225,110,2150,649,223,12,88,50,167,5,94,32
2566,38,0,23,3,1357,21,917,77,53,1,30,3,34,0,18,2
2567,59,3,35,4,5399,197,3446,524,177,3,112,12,149,5,97,11
2568,58,0,41,8,760,30,357,175,98,2,51,20,39,3,18,10
2569,67,1,40,3,4770,107,2708,432,119,1,64,7,166,4,97,10
2570,108,1,60,7,2802,66,1718,201,212,0,121,9,250,4,144,17
2571,51,2,30,9,272,6,176,29,32,0,22,5,27,0,20,4
2572,35,0,22,2,4777,70,3113,281,59,1,28,4,48,0,29,2
2573,21,0,11,1,777,30,485,66,57,1,35,0,54,1,30,1
2574,31,0,13,3,2131,52,1118,249,29,0,12,3,11,0,4,0
2575,11,0,10,0,705,5,463,19,37,0,28,0,32,1,23,1
2576,93,2,62,6,2544,45,1582,177,144,2,86,9,284,7,180,21
2577,280,8,113,53,877,24,299,225,239,8,76,62,87,4,20,39
2578,12,0,8,0,1179,12,788,31,37,0,25,0,38,0,26,1
2579,233,13,100,57,13204,475,7175,1972,395,26,144,100,116,6,45,36
2580,311,11,202,33,1373,45,789,220,257,10,151,37,191,6,115,31
2581,110,5,65,8,1533,42,831,225,334,12,173,49,276,5,161,20
2582,2,0,0,0,35,0,24,1,3,0,1,0,,,,
2583,52,0,31,2,6120,135,3689,525,140,7,80,17,261,8,152,29
2584,110,2,67,16,947,24,359,249,65,1,21,14,32,2,6,10
2585,11,1,9,0,640,16,348,80,56,2,27,7,494,17,287,56
2586,131,3,82,14,3195,106,1921,328,164,1,106,11,116,0,70,7
2587,14,0,8,2,213,7,132,29,17,0,13,0,25,0,17,2
2588,82,2,46,3,802,14,453,56,179,1,102,4,59,0,30,0
2589,97,1,65,4,5203,75,3193,291,227,1,139,6,96,0,60,3
2590,64,0,38,6,5897,172,3743,492,250,4,171,14,68,0,41,1
2591,112,3,59,19,2647,85,1478,349,242,10,118,33,173,6,92,26
2592,52,2,17,14,2384,108,957,621,121,3,35,29,83,1,28,25
2593,50,3,16,18,3365,96,2115,349,65,3,36,8,51,2,34,6
2594,71,1,51,1,578,12,340,44,21,0,12,1,16,1,12,0
2595,21,1,14,2,2216,54,1316,159,49,4,34,1,52,2,32,4
2596,91,1,53,9,2896,72,1806,256,67,0,49,2,71,0,53,1
2597,397,13,273,21,10230,390,5123,1944,502,23,247,106,191,16,88,67
2598,334,13,216,32,3505,174,2020,540,424,23,235,74,235,12,130,42
2599,212,6,94,49,2174,100,881,596,509,30,134,229,169,7,65,54
2600,112,2,50,21,3237,166,1386,840,242,10,86,65,87,1,48,14
2601,2,0,1,0,48,0,23,5,4,0,1,0,10,0,5,1
2602,84,1,43,6,950,20,544,76,72,1,34,9,33,0,15,4
2603,45,1,29,5,1051,33,551,129,99,2,63,12,117,2,78,12
2604,45,0,31,2,1552,32,906,96,81,0,45,3,51,0,26,0
2605,6,0,4,1,469,6,275,30,13,0,10,0,21,2,8,3
2606,61,3,39,8,3264,101,1734,446,93,6,51,14,65,3,41,11
2607,299,8,167,40,2300,81,1180,405,121,4,48,26,122,3,58,22
2608,26,1,11,5,764,28,442,76,27,1,13,5,5,1,2,1
2609,374,17,234,31,12723,507,7639,1498,601,35,407,53,226,12,144,25
2610,21,4,12,2,4649,159,2648,600,67,3,39,4,51,4,33,4
2611,30,0,20,0,1869,36,1056,155,68,1,40,2,61,1,29,3
2612,169,5,25,59,3264,141,792,1180,256,11,51,91,149,8,30,55
2613,109,0,82,8,3516,147,2059,499,145,4,95,19,122,6,92,10
2614,70,1,45,4,1583,14,890,141,160,0,98,11,121,0,73,6
2615,100,2,35,42,2353,98,722,828,146,1,32,65,85,2,22,40
2616,16,2,13,1,604,23,375,73,75,4,48,11,52,3,39,6
2617,61,0,41,2,3432,91,1878,455,192,3,111,24,201,2,113,20
2618,86,1,38,7,1466,33,804,161,194,5,84,17,176,5,99,21
2619,130,6,89,7,1785,87,936,361,176,14,104,28,237,10,160,26
2620,179,7,102,17,4946,188,2676,803,217,4,106,29,317,8,176,39
2621,56,0,38,7,418,13,239,55,46,0,22,8,68,3,44,11
2622,2,0,1,0,582,23,348,62,11,0,7,1,31,1,27,0
2623,121,2,87,7,4898,166,2813,620,247,11,145,28,228,12,141,36
2624,26,5,21,3,133,12,91,16,22,4,15,2,392,26,265,53
2625,195,8,103,29,3778,190,1588,937,191,6,84,39,245,17,104,64
2626,6,0,4,1,355,11,247,28,15,0,9,1,12,0,5,2
2627,88,3,55,10,5823,158,3947,362,141,3,94,15,76,0,44,6
2628,,,,,22,0,9,2,1,0,0,0,1,0,1,0
2629,128,6,83,10,658,21,360,82,122,7,68,14,30,5,17,5
2630,16,0,3,0,84,1,42,2,5,0,3,0,22,0,5,0
2631,101,2,61,7,9400,259,5469,1048,297,8,177,24,118,2,75,5
2632,155,7,81,27,1464,77,640,385,213,12,87,59,145,6,79,29
2633,35,1,21,1,1352,23,859,84,31,0,20,1,25,0,17,1
2634,2,0,2,0,335,15,203,50,26,0,21,2,175,5,126,12
2635,43,0,30,1,2509,78,1645,133,164,3,117,5,77,1,52,3
2636,132,1,84,9,1853,38,1119,144,178,3,107,10,122,5,77,7
2637,284,12,193,6,4038,92,2661,190,770,27,543,24,249,9,163,18
2638,127,1,86,7,9429,212,5892,658,317,4,204,14,170,1,112,9
2639,15,1,9,0,215,9,126,22,23,0,16,5,7,0,4,0
2640,146,7,104,9,12593,502,8004,1089,413,22,290,26,186,8,126,8
2641,14,0,11,2,252,3,164,15,23,0,18,1,18,0,12,1
2642,142,4,104,4,2314,114,1429,198,345,17,228,29,117,4,74,6
2643,45,1,27,9,809,40,469,107,79,6,53,14,78,4,56,7
2644,11,0,7,1,205,1,122,11,17,0,10,0,28,0,13,2
2645,117,3,65,6,15255,467,8065,2243,203,9,84,32,119,3,68,9
2646,3,0,1,1,78,3,35,14,5,0,1,1,6,0,2,2
2647,12,0,9,0,195,1,119,2,27,0,14,0,48,0,27,0
2648,239,8,39,99,3594,132,692,1419,415,11,53,152,95,4,11,54
2649,200,3,127,12,4155,84,2401,485,783,11,525,46,133,0,90,9
2650,224,4,92,53,17914,709,8734,3572,310,16,129,69,163,5,59,41
2651,41,5,32,3,1730,99,1089,169,121,12,81,12,31,1,21,1
2652,287,11,111,79,3124,160,1187,859,396,21,127,134,263,17,86,86
2653,105,4,59,12,5583,128,3451,482,127,5,77,9,64,4,38,10
2654,21,0,14,0,1598,33,846,181,89,0,53,5,181,2,108,13
2655,236,6,156,26,3970,161,1970,845,461,15,212,118,268,9,79,106
2656,46,0,7,15,239,10,59,73,73,3,10,29,27,1,6,11
2657,87,3,58,6,3438,73,2138,262,202,3,127,14,156,2,81,14
2658,144,5,86,17,3747,115,2121,418,172,3,99,16,188,4,102,25
2659,251,1,171,7,1848,20,1070,142,318,1,210,12,266,3,151,25
2660,120,6,70,17,1146,42,640,163,122,3,56,18,79,1,41,8
2661,5,0,0,1,2814,106,1236,560,55,0,27,3,46,0,23,2
2662,55,0,26,4,3013,44,1816,197,197,1,128,12,68,0,38,9
2663,51,5,29,11,185,9,104,31,20,2,8,6,64,1,25,18
2664,87,3,44,10,824,26,449,96,132,5,76,13,119,3,59,12
2665,6,0,3,2,56,3,24,14,6,0,2,2,3,0,2,1
2666,59,0,23,13,182,3,75,46,50,0,16,15,14,0,4,0
2667,57,2,37,7,1945,49,1252,157,55,2,34,10,25,0,14,2
2668,11,0,6,1,740,13,391,70,67,0,34,3,73,2,41,4
2669,25,1,9,3,405,8,228,41,22,0,12,1,69,2,45,3
2670,47,0,29,5,368,12,224,41,23,2,14,1,15,2,11,1
2671,1,0,0,0,60,9,26,9,4,0,1,0,8,0,3,1
2672,311,5,152,57,7276,267,2863,1970,194,5,58,69,51,2,16,22
2673,528,3,395,21,11041,278,6001,1579,577,3,406,17,624,8,373,82
2674,9,0,6,1,1130,25,676,101,118,1,67,8,72,0,36,11
2675,77,3,40,10,1293,58,678,264,160,8,71,31,12,0,7,2
2676,20,2,9,4,1019,56,519,177,30,3,13,5,195,12,120,22
2677,20,0,10,0,163,2,84,16,26,0,12,0,29,1,13,2
2678,30,0,23,0,529,6,319,34,54,0,34,1,91,0,49,6
2679,25,1,14,6,1912,35,940,291,70,0,27,11,75,1,28,15
2680,11,0,9,1,443,7,226,67,19,1,12,0,22,3,10,1
2681,195,5,95,21,8236,231,4652,784,348,10,179,36,86,1,43,12
2682,41,1,21,4,1239,32,695,169,83,4,40,19,29,1,13,10
2683,129,6,72,19,4101,153,2143,726,120,5,55,25,484,17,238,75
2684,67,0,41,4,1587,27,993,131,73,1,48,3,84,2,52,6
2685,32,1,8,12,988,61,321,329,106,7,21,50,92,3,13,43
2686,41,0,14,11,748,36,285,172,81,4,25,18,59,4,31,12
2687,53,3,38,4,2681,122,1630,305,129,8,89,9,31,2,21,3
2688,61,0,41,3,4010,69,2241,187,120,0,73,1,156,0,80,3
2689,69,2,19,24,2715,105,963,840,67,2,14,33,31,0,5,17
2690,10,0,3,1,743,19,404,96,66,1,39,5,39,1,22,1
2691,75,2,43,4,622,14,341,76,154,4,92,15,86,0,57,5
2692,75,1,30,15,853,26,412,176,91,2,39,10,43,1,20,5
2693,65,1,45,7,4116,75,2577,246,95,1,71,6,83,2,65,4
2694,57,1,23,12,1114,56,453,321,108,4,31,37,338,21,118,70
2695,112,6,72,9,4856,55,3209,163,95,0,66,1,31,0,21,0
2696,177,4,110,14,2134,70,1165,300,264,5,152,31,118,3,70,19
2697,112,4,76,9,1337,48,844,151,94,4,67,10,43,3,32,5
2698,72,3,44,8,1367,80,596,369,125,3,64,20,47,2,24,13
2699,103,2,71,7,2454,85,1521,245,121,4,89,7,118,2,79,13
2700,34,1,18,8,2033,54,992,296,40,0,23,8,39,2,16,7
2701,10,0,5,0,1228,13,803,35,28,0,18,1,25,0,17,0
2702,125,2,75,10,12783,267,8163,913,268,7,176,10,344,7,202,31
2703,65,1,44,4,868,20,502,83,149,4,95,10,143,3,98,14
2704,27,2,16,2,738,47,433,109,38,7,20,9,142,12,84,19
2705,152,4,108,9,9131,280,5993,647,409,23,276,31,185,12,120,24
2706,51,3,21,10,1160,73,494,305,28,0,5,7,25,0,5,6
2707,25,2,20,2,486,23,277,86,15,0,11,3,150,10,93,21
2708,48,1,37,2,628,10,411,50,85,3,56,6,50,1,36,4
2709,54,0,36,4,3555,172,2282,386,221,9,159,13,129,6,95,19
2710,36,0,16,3,2903,51,1832,199,114,3,78,7,91,3,65,2
2711,153,4,83,20,2326,104,1289,268,154,9,74,20,61,3,31,5
2712,17,0,14,0,419,4,259,20,30,0,24,1,34,0,26,1
2713,106,0,65,5,6106,153,3356,732,596,9,347,40,627,15,345,71
2714,111,3,77,5,4455,179,2797,372,207,4,126,9,81,2,47,6
2715,150,6,56,38,2341,115,803,689,178,10,40,66,37,0,8,15
2716,104,3,55,10,4618,107,2691,376,117,2,72,6,138,4,83,7
2717,2,0,1,1,164,9,73,44,5,1,2,1,72,1,32,8
2718,189,2,124,16,8659,278,5301,1049,418,14,264,45,367,8,225,47
2719,5,0,5,0,8,0,5,0,5,0,5,0,3,0,3,0
2720,27,1,12,6,297,13,113,90,74,5,23,25,62,3,22,20
2721,104,11,31,45,867,52,303,280,237,24,63,100,155,13,37,61
2722,15,1,11,1,1011,29,719,69,32,1,24,2,27,1,22,0
2723,97,8,21,32,2231,124,555,848,96,6,17,33,43,3,8,25
2724,152,10,96,19,3003,70,1964,143,173,1,117,4,60,1,43,4
2725,96,0,12,36,2186,120,568,851,225,8,45,80,96,3,11,41
2726,457,15,274,47,14953,603,8179,2286,413,25,211,68,162,8,84,26
2727,34,1,14,11,119,3,47,36,35,0,4,17,6,0,1,4
2728,25,1,16,3,1764,17,1073,45,136,2,84,3,95,1,60,2
2729,86,1,46,2,2318,35,1333,170,128,2,65,6,108,1,66,2
2730,43,1,16,7,2286,75,1350,233,99,8,30,26,67,4,24,15
2731,5,0,3,0,2495,101,1354,426,22,0,14,1,28,1,16,4
2732,96,3,56,11,6328,219,3544,965,76,4,45,15,120,6,67,20
2733,67,2,17,24,8227,345,3677,1821,131,2,35,38,32,0,7,14
2734,47,1,25,1,3434,29,2115,163,54,0,33,2,80,0,39,2
2735,140,0,81,6,6998,186,3697,989,355,5,201,40,181,2,89,30
2736,414,14,170,82,8650,379,3574,2198,527,19,170,187,116,5,31,48
2737,34,5,16,7,827,78,430,134,78,16,37,16,20,5,14,5
2738,105,2,85,1,3143,98,1994,247,248,6,167,27,227,8,142,29
2739,79,4,47,12,1994,48,1224,224,40,1,25,5,69,1,43,7
2740,26,0,18,3,3912,166,1935,632,69,4,44,11,80,4,50,11
2741,69,5,27,22,2668,136,1106,687,149,11,51,52,96,3,21,41
2742,166,23,37,70,1822,141,500,711,127,12,23,63,58,6,11,32
2743,126,1,89,7,9407,224,6511,530,300,6,228,19,147,3,116,4
2744,80,3,21,21,3484,200,1116,1095,142,9,21,56,75,4,15,37
2745,7,0,6,0,119,2,71,7,6,0,5,0,7,0,6,0
2746,55,3,38,5,2827,104,1587,443,156,4,107,12,178,5,106,25
2747,133,6,88,12,2399,116,1470,337,306,16,182,30,146,9,88,20
2748,9,0,8,0,1285,23,828,70,32,1,25,1,23,0,16,2
2749,514,6,322,36,4785,102,2555,700,345,7,186,55,169,1,107,14
2750,81,6,44,13,3735,170,1937,553,152,15,74,27,53,5,36,5
2751,102,0,62,8,1958,25,1138,103,109,0,60,5,260,1,139,19
2752,11,0,6,1,1329,25,880,93,33,1,24,2,32,2,21,6
2753,17,0,10,1,940,16,525,98,26,0,15,1,36,0,16,4
2754,120,6,85,12,2802,64,1872,175,252,7,179,19,72,1,52,5
2755,103,3,77,3,3030,92,2081,198,110,3,84,2,49,0,38,1
2756,17,1,14,1,292,10,173,44,31,2,20,1,47,4,32,6
2757,783,10,510,58,12207,365,5919,2616,1074,24,649,124,223,5,112,42
2758,6,0,4,1,160,0,92,21,20,0,13,7,36,0,13,13
2759,9,0,5,0,80,3,35,11,4,0,1,0,1,0,0,0
2760,169,6,33,52,1731,76,414,514,394,24,69,127,100,5,12,36
2761,2,0,2,0,369,5,212,60,15,0,10,1,61,0,38,4
2762,250,6,156,19,3540,100,1958,552,200,4,108,29,245,6,144,33
2763,150,1,84,3,3298,43,1684,164,198,4,109,5,134,1,61,1
2764,207,8,120,25,4751,159,2435,575,159,7,94,24,58,1,34,8
2765,5,0,5,0,296,6,196,9,16,0,11,0,17,0,12,1
2766,61,0,31,1,3708,63,2237,274,89,0,41,5,93,0,51,4
2767,24,0,14,1,4022,163,2131,696,99,9,50,21,78,6,37,9
2768,101,4,56,10,1082,23,613,102,35,1,21,4,59,0,26,13
2769,16,0,10,0,1497,35,812,183,26,0,18,2,55,1,18,14
2770,6,0,2,0,83,3,47,10,48,0,34,1,9,0,3,1
2771,140,6,86,5,3925,125,2295,379,183,2,110,10,290,9,192,24
2772,8,0,0,4,59,2,17,15,14,0,2,8,10,0,2,4
2773,47,0,34,2,1303,20,836,90,117,0,71,3,95,3,59,8
2774,41,0,19,3,1036,6,571,41,28,0,13,1,78,0,41,0
2775,6,0,5,0,728,10,512,24,16,0,12,1,13,0,11,0
2776,9,1,2,6,129,10,24,47,10,1,1,5,11,2,2,5
2777,72,2,43,4,1475,24,807,117,72,0,39,2,51,0,34,1
2778,159,8,105,17,3121,124,1816,491,174,9,98,31,218,6,130,33
2779,199,12,86,42,4605,219,2243,892,296,19,137,64,163,10,74,40
2780,31,3,17,4,319,15,181,40,42,1,21,4,24,1,17,3
2781,107,5,23,36,3284,151,1074,962,265,16,60,78,59,1,8,30
2782,265,5,103,63,8828,345,3608,2346,366,13,108,122,88,2,30,35
2783,69,3,47,10,1532,68,801,220,163,13,81,26,251,16,128,56
2784,52,1,37,2,4696,97,2839,409,149,6,86,14,127,3,74,15
2785,82,2,46,5,6186,170,3800,492,291,10,162,24,223,8,135,12
2786,85,1,58,7,1941,49,1215,162,128,2,76,11,357,9,209,42
2787,31,0,15,3,4575,117,2446,506,93,4,40,13,42,1,26,8
2788,197,18,62,74,2919,159,888,1014,258,21,76,94,200,13,49,88
2789,214,4,113,30,10569,331,4563,2321,246,12,103,54,50,3,10,16
2790,98,3,33,22,3373,167,1271,910,230,7,51,70,127,4,43,34
2791,31,0,22,0,1568,22,892,134,69,0,43,3,74,0,48,2
2792,41,0,26,2,508,5,307,20,60,0,38,4,82,1,51,5
2793,285,25,143,53,780,51,385,164,179,15,103,28,121,10,57,28
2794,120,4,92,12,879,21,565,63,103,2,68,8,39,0,30,0
2795,347,10,219,38,7752,201,4812,719,413,19,253,56,113,2,77,11
2796,94,3,72,3,1678,53,1068,156,140,3,100,4,88,2,52,10
2797,21,1,11,2,1634,75,958,237,47,1,30,4,31,3,22,2
2798,79,2,38,22,1211,51,584,247,93,4,39,23,73,3,23,28
2799,39,1,13,4,1386,44,624,250,82,4,28,16,118,7,60,25
2800,103,3,63,5,1473,26,815,90,104,2,56,2,142,2,65,7
2801,36,3,18,13,3566,94,1988,488,987,55,229,460,117,8,47,33
2802,51,0,7,13,184,13,48,58,26,2,5,10,11,1,1,4
2803,108,6,51,16,1466,65,526,417,73,4,25,16,104,6,42,28
2804,59,3,26,9,2704,46,1615,189,86,3,46,9,103,1,45,19
2805,21,0,10,3,571,16,284,59,102,4,47,8,66,3,31,8
2806,92,0,63,0,1874,16,1197,49,117,0,73,0,64,0,36,1
2807,1,0,1,0,414,23,208,89,13,0,10,2,9,0,6,1
2808,22,0,13,1,2506,46,1419,151,87,0,44,3,37,0,16,2
2809,14,0,11,0,1008,30,765,26,74,3,64,1,19,0,13,1
2810,204,10,36,68,5784,341,1854,1707,373,17,75,117,136,5,18,52
2811,10,0,5,1,460,7,255,37,13,0,6,1,12,0,5,2
2812,171,4,93,21,9533,306,4894,1745,448,21,195,105,391,22,164,110
2813,75,2,46,7,1120,39,521,187,142,4,77,17,78,3,49,17
2814,356,11,240,18,5186,140,3288,479,479,13,319,36,404,11,255,27
2815,24,1,12,1,2095,30,1253,109,157,3,95,21,171,3,86,23
2816,8,0,7,1,265,13,185,38,27,0,16,2,33,0,23,2
2817,62,3,19,18,146,9,63,43,75,6,19,28,32,1,13,8
2818,9,0,7,0,467,6,314,11,48,0,35,0,37,0,24,1
2819,50,5,22,16,498,33,176,145,28,1,4,11,32,3,9,13
2820,30,2,22,1,571,15,341,61,44,4,26,3,53,1,31,2
2821,,,,,312,4,160,51,5,0,3,0,5,0,3,0
2822,193,8,79,43,10900,446,5723,1777,499,28,201,124,268,11,111,66
2823,104,1,45,18,826,18,448,87,56,0,32,3,54,0,32,1
2824,11,0,6,1,218,4,133,10,107,0,63,1,30,0,17,1
2825,17,1,3,4,464,48,135,149,49,9,14,14,10,1,3,1
2826,104,2,64,8,2916,83,1485,431,530,18,173,159,71,3,41,12
2827,70,6,29,20,3363,187,1273,963,228,14,66,74,158,7,34,77
2828,21,1,14,4,1206,34,581,195,71,1,40,10,89,2,51,10
2829,57,1,24,11,514,12,283,56,33,0,12,5,6,0,2,1
2830,107,3,47,17,2321,64,1161,339,218,11,100,44,224,6,94,52
2831,130,3,66,26,2294,132,865,695,132,5,48,37,219,7,88,68
2832,27,2,22,1,2633,63,1719,170,105,0,74,1,87,0,66,0
2833,206,20,153,18,9529,395,6171,860,467,32,321,42,104,2,77,7
2834,14,1,11,1,413,11,263,25,27,2,19,2,20,0,15,2
2835,4,0,2,1,159,10,58,47,12,1,2,6,19,3,7,5
2836,119,3,54,24,2904,67,1722,333,107,4,69,11,60,3,38,7
2837,19,4,14,2,1072,35,692,116,52,5,35,11,72,4,44,12
2838,59,0,29,13,1891,85,771,495,55,2,18,11,25,1,5,8
2839,16,1,2,5,601,29,200,171,13,0,4,3,4,0,0,2
2840,85,1,51,6,1916,55,1144,191,113,3,71,11,74,1,49,5
2841,148,4,108,4,2784,100,1832,209,182,2,134,5,117,1,86,12
2842,62,1,41,3,2715,71,1766,196,176,8,119,11,137,6,89,10
2843,32,0,15,5,1243,16,596,239,20,0,7,1,51,0,26,8
2844,273,6,123,57,5935,219,2311,1623,371,14,93,137,190,5,54,67
2845,94,5,38,20,4564,229,2076,1050,259,8,102,63,97,1,42,28
2846,37,3,15,7,2196,124,761,633,20,2,6,5,72,6,22,19
2847,246,4,115,54,2312,82,1024,557,194,6,63,56,165,4,52,46
2848,51,3,32,5,2638,46,1497,195,101,2,52,8,132,1,68,12
2849,60,3,44,2,2268,35,1353,160,101,2,71,2,101,0,68,0
2850,158,4,69,23,3511,63,2051,275,218,3,108,25,305,8,139,51
2851,63,4,32,9,1528,25,920,96,154,3,76,19,135,1,76,11
2852,184,7,102,21,7611,334,3371,1549,222,11,90,34,98,4,32,26
2853,52,0,41,3,363,7,235,20,59,1,43,4,89,1,61,5
2854,407,28,249,60,5284,356,2972,834,253,12,118,42,1188,78,741,158
2855,194,2,128,11,2956,78,1745,303,229,7,138,14,239,11,146,20
2856,75,0,48,5,1366,22,794,134,96,1,64,11,59,1,35,6
2857,111,5,78,9,2965,144,1801,341,146,6,99,7,84,2,47,6
2858,64,1,36,4,2356,62,1375,237,129,2,70,9,117,6,65,13
2859,17,0,15,0,291,3,173,13,32,0,22,2,24,0,18,0
2860,77,1,39,5,2581,83,1109,582,214,11,88,36,163,4,62,42
2861,69,3,24,14,919,38,371,218,66,1,18,12,55,2,17,8
2862,25,0,8,2,2865,75,1581,319,72,1,36,4,49,0,30,5
2863,5,0,3,0,722,18,475,38,70,1,44,4,70,4,45,5
2864,73,2,54,4,3152,61,2072,196,101,1,70,9,85,2,56,6
